,occurance_count
7/4/2017,378
7/5/2017,443
7/6/2017,452
7/7/2017,475
7/8/2017,423
7/9/2017,415
7/10/2017,473
7/11/2017,423
7/12/2017,459
7/13/2017,490
7/14/2017,425
7/15/2017,424
7/16/2017,360
7/17/2017,507
7/18/2017,486
7/19/2017,455
7/20/2017,434
7/21/2017,482
7/22/2017,443
7/23/2017,413
7/24/2017,491
7/25/2017,460
7/26/2017,486
7/27/2017,482
7/28/2017,519
7/29/2017,386
7/30/2017,368
7/31/2017,427
8/1/2017,535
8/2/2017,472
8/3/2017,480
8/4/2017,477
8/5/2017,424
8/6/2017,366
8/7/2017,395
8/8/2017,494
8/9/2017,455
8/10/2017,440
8/11/2017,501
8/12/2017,432
8/13/2017,397
8/14/2017,484
8/15/2017,495
8/16/2017,487
8/17/2017,449
8/18/2017,434
8/19/2017,438
8/20/2017,378
8/21/2017,459
8/22/2017,473
8/23/2017,478
8/24/2017,476
8/25/2017,507
8/26/2017,419
8/27/2017,390
8/28/2017,488
8/29/2017,435
8/30/2017,516
8/31/2017,457
9/1/2017,584
9/2/2017,470
9/3/2017,362
9/4/2017,392
9/5/2017,497
9/6/2017,430
9/7/2017,434
9/8/2017,436
9/9/2017,431
9/10/2017,393
9/11/2017,442
9/12/2017,457
9/13/2017,424
9/14/2017,451
9/15/2017,532
9/16/2017,434
9/17/2017,439
9/18/2017,435
9/19/2017,439
9/20/2017,476
9/21/2017,434
9/22/2017,451
9/23/2017,487
9/24/2017,401
9/25/2017,404
9/26/2017,448
9/27/2017,416
9/28/2017,452
9/29/2017,434
9/30/2017,437
10/1/2017,477
10/2/2017,469
10/3/2017,416
10/4/2017,438
10/5/2017,469
10/6/2017,510
10/7/2017,373
10/8/2017,364
10/9/2017,401
10/10/2017,464
10/11/2017,440
10/12/2017,432
10/13/2017,481
10/14/2017,410
10/15/2017,418
10/16/2017,434
10/17/2017,449
10/18/2017,434
10/19/2017,451
10/20/2017,460
10/21/2017,407
10/22/2017,389
10/23/2017,456
10/24/2017,497
10/25/2017,470
10/26/2017,455
10/27/2017,455
10/28/2017,456
10/29/2017,373
10/30/2017,436
10/31/2017,445
11/1/2017,493
11/2/2017,490
11/3/2017,485
11/4/2017,406
11/5/2017,352
11/6/2017,418
11/7/2017,420
11/8/2017,404
11/9/2017,387
11/10/2017,435
11/11/2017,370
11/12/2017,352
11/13/2017,455
11/14/2017,411
11/15/2017,438
11/16/2017,409
11/17/2017,466
11/18/2017,420
11/19/2017,361
11/20/2017,414
11/21/2017,422
11/22/2017,487
11/23/2017,263
11/24/2017,467
11/25/2017,442
11/26/2017,378
11/27/2017,444
11/28/2017,452
11/29/2017,448
11/30/2017,472
12/1/2017,545
12/2/2017,402
12/3/2017,351
12/4/2017,460
12/5/2017,475
12/6/2017,466
12/7/2017,442
12/8/2017,495
12/9/2017,388
12/10/2017,370
12/11/2017,423
12/12/2017,454
12/13/2017,402
12/14/2017,391
12/15/2017,448
12/16/2017,397
12/17/2017,385
12/18/2017,395
12/19/2017,436
12/20/2017,491
12/21/2017,452
12/22/2017,463
12/23/2017,463
12/24/2017,344
12/25/2017,209
12/26/2017,352
12/27/2017,367
12/28/2017,353
12/29/2017,397
12/30/2017,333
12/31/2017,297
1/1/2018,375
1/2/2018,342
1/3/2018,377
1/4/2018,235
1/5/2018,344
1/6/2018,309
1/7/2018,274
1/8/2018,345
1/9/2018,377
1/10/2018,402
1/11/2018,379
1/12/2018,446
1/13/2018,390
1/14/2018,291
1/15/2018,368
1/16/2018,397
1/17/2018,397
1/18/2018,425
1/19/2018,464
1/20/2018,395
1/21/2018,341
1/22/2018,473
1/23/2018,407
1/24/2018,445
1/25/2018,405
1/26/2018,472
1/27/2018,390
1/28/2018,325
1/29/2018,403
1/30/2018,361
1/31/2018,393
2/1/2018,457
2/2/2018,454
2/3/2018,384
2/4/2018,355
2/5/2018,369
2/6/2018,382
2/7/2018,398
2/8/2018,359
2/9/2018,431
2/10/2018,364
2/11/2018,311
2/12/2018,418
2/13/2018,390
2/14/2018,431
2/15/2018,424
2/16/2018,405
2/17/2018,350
2/18/2018,325
2/19/2018,366
2/20/2018,412
2/21/2018,412
2/22/2018,398
2/23/2018,422
2/24/2018,389
2/25/2018,307
2/26/2018,363
2/27/2018,377
2/28/2018,432
3/1/2018,476
3/2/2018,391
3/3/2018,384
3/4/2018,300
3/5/2018,383
3/6/2018,369
3/7/2018,270
3/8/2018,351
3/9/2018,417
3/10/2018,397
3/11/2018,280
3/12/2018,393
3/13/2018,340
3/14/2018,392
3/15/2018,425
3/16/2018,396
3/17/2018,364
3/18/2018,312
3/19/2018,375
3/20/2018,432
3/21/2018,316
3/22/2018,347
3/23/2018,437
3/24/2018,370
3/25/2018,348
3/26/2018,379
3/27/2018,380
3/28/2018,438
3/29/2018,388
3/30/2018,413
3/31/2018,375
4/1/2018,361
4/2/2018,374
4/3/2018,320
4/4/2018,390
4/5/2018,399
4/6/2018,425
4/7/2018,357
4/8/2018,319
4/9/2018,357
4/10/2018,372
4/11/2018,403
4/12/2018,420
4/13/2018,442
4/14/2018,397
4/15/2018,340
4/16/2018,406
4/17/2018,405
4/18/2018,415
4/19/2018,424
4/20/2018,445
4/21/2018,365
4/22/2018,398
4/23/2018,450
4/24/2018,432
4/25/2018,379
4/26/2018,433
4/27/2018,464
4/28/2018,375
4/29/2018,336
4/30/2018,446
5/1/2018,491
5/2/2018,425
5/3/2018,410
5/4/2018,429
5/5/2018,412
5/6/2018,355
5/7/2018,406
5/8/2018,410
5/9/2018,413
5/10/2018,430
5/11/2018,461
5/12/2018,402
5/13/2018,317
5/14/2018,459
5/15/2018,442
5/16/2018,404
5/17/2018,442
5/18/2018,454
5/19/2018,377
5/20/2018,368
5/21/2018,422
5/22/2018,387
5/23/2018,384
5/24/2018,418
5/25/2018,479
5/26/2018,420
5/27/2018,360
5/28/2018,362
5/29/2018,477
5/30/2018,415
5/31/2018,453
6/1/2018,530
6/2/2018,407
6/3/2018,342
6/4/2018,430
6/5/2018,447
6/6/2018,428
6/7/2018,456
6/8/2018,445
6/9/2018,400
6/10/2018,365
6/11/2018,440
6/12/2018,431
6/13/2018,433
6/14/2018,460
6/15/2018,502
6/16/2018,420
6/17/2018,383
6/18/2018,495
6/19/2018,453
6/20/2018,471
6/21/2018,425
6/22/2018,504
6/23/2018,422
6/24/2018,378
6/25/2018,461
6/26/2018,443
6/27/2018,487
6/28/2018,441
6/29/2018,473
6/30/2018,430
7/1/2018,428
7/2/2018,442
7/3/2018,457
7/4/2018,418
7/5/2018,484
7/6/2018,427
7/7/2018,408
7/8/2018,383
7/9/2018,456
7/10/2018,411
7/11/2018,453
7/12/2018,501
7/13/2018,472
7/14/2018,476
7/15/2018,405
7/16/2018,486
7/17/2018,431
7/18/2018,503
7/19/2018,467
7/20/2018,494
7/21/2018,437
7/22/2018,385
7/23/2018,463
7/24/2018,500
7/25/2018,456
7/26/2018,438
7/27/2018,501
7/28/2018,449
7/29/2018,470
7/30/2018,485
7/31/2018,518
8/1/2018,517
8/2/2018,443
8/3/2018,477
8/4/2018,425
8/5/2018,414
8/6/2018,502
8/7/2018,465
8/8/2018,454
8/9/2018,488
8/10/2018,481
8/11/2018,432
8/12/2018,410
8/13/2018,465
8/14/2018,438
8/15/2018,508
8/16/2018,463
8/17/2018,507
8/18/2018,416
8/19/2018,416
8/20/2018,472
8/21/2018,456
8/22/2018,467
8/23/2018,458
8/24/2018,519
8/25/2018,438
8/26/2018,391
8/27/2018,493
8/28/2018,483
8/29/2018,459
8/30/2018,486
8/31/2018,478
9/1/2018,572
9/2/2018,430
9/3/2018,364
9/4/2018,439
9/5/2018,453
9/6/2018,402
9/7/2018,475
9/8/2018,406
9/9/2018,359
9/10/2018,415
9/11/2018,434
9/12/2018,435
9/13/2018,436
9/14/2018,482
9/15/2018,458
9/16/2018,390
9/17/2018,469
9/18/2018,439
9/19/2018,398
9/20/2018,505
9/21/2018,466
9/22/2018,420
9/23/2018,370
9/24/2018,454
9/25/2018,376
9/26/2018,458
9/27/2018,444
9/28/2018,436
9/29/2018,482
9/30/2018,330
10/1/2018,474
10/2/2018,416
10/3/2018,445
10/4/2018,439
10/5/2018,466
10/6/2018,410
10/7/2018,420
10/8/2018,449
10/9/2018,429
10/10/2018,431
10/11/2018,421
10/12/2018,489
10/13/2018,370
10/14/2018,320
10/15/2018,468
10/16/2018,453
10/17/2018,445
10/18/2018,391
10/19/2018,446
10/20/2018,396
10/21/2018,351
10/22/2018,414
10/23/2018,421
10/24/2018,463
10/25/2018,438
10/26/2018,455
10/27/2018,354
10/28/2018,379
10/29/2018,486
10/30/2018,463
10/31/2018,496
11/1/2018,502
11/2/2018,460
11/3/2018,393
11/4/2018,344
11/5/2018,416
11/6/2018,403
11/7/2018,443
11/8/2018,449
11/9/2018,484
11/10/2018,452
11/11/2018,342
11/12/2018,430
11/13/2018,412
11/14/2018,397
11/15/2018,379
11/16/2018,425
11/17/2018,396
11/18/2018,360
11/19/2018,440
11/20/2018,446
11/21/2018,394
11/22/2018,247
11/23/2018,465
11/24/2018,416
11/25/2018,394
11/26/2018,502
11/27/2018,434
11/28/2018,477
11/29/2018,481
11/30/2018,465
12/1/2018,478
12/2/2018,370
12/3/2018,447
12/4/2018,404
12/5/2018,411
12/6/2018,464
12/7/2018,510
12/8/2018,447
12/9/2018,370
12/10/2018,422
12/11/2018,462
12/12/2018,473
12/13/2018,433
12/14/2018,470
12/15/2018,451
12/16/2018,329
12/17/2018,456
12/18/2018,448
12/19/2018,395
12/20/2018,473
12/21/2018,496
12/22/2018,435
12/23/2018,405
12/24/2018,413
12/25/2018,235
12/26/2018,401
12/27/2018,383
12/28/2018,400
12/29/2018,414
12/30/2018,299
12/31/2018,358
1/1/2019,402
1/2/2019,433
1/3/2019,425
1/4/2019,449
1/5/2019,339
1/6/2019,321
1/7/2019,426
1/8/2019,428
1/9/2019,419
1/10/2019,409
1/11/2019,417
1/12/2019,355
1/13/2019,270
1/14/2019,367
1/15/2019,400
1/16/2019,383
1/17/2019,353
1/18/2019,396
1/19/2019,353
1/20/2019,305
1/21/2019,281
1/22/2019,394
1/23/2019,417
1/24/2019,403
1/25/2019,406
1/26/2019,355
1/27/2019,324
1/28/2019,335
1/29/2019,341
1/30/2019,346
1/31/2019,274
2/1/2019,462
2/2/2019,349
2/3/2019,292
2/4/2019,366
2/5/2019,357
2/6/2019,340
2/7/2019,390
2/8/2019,395
2/9/2019,376
2/10/2019,335
2/11/2019,349
2/12/2019,329
2/13/2019,387
2/14/2019,402
2/15/2019,431
2/16/2019,350
2/17/2019,313
2/18/2019,326
2/19/2019,401
2/20/2019,342
2/21/2019,366
2/22/2019,411
2/23/2019,356
2/24/2019,308
2/25/2019,355
2/26/2019,337
2/27/2019,350
2/28/2019,370
3/1/2019,434
3/2/2019,295
3/3/2019,316
3/4/2019,315
3/5/2019,347
3/6/2019,356
3/7/2019,368
3/8/2019,380
3/9/2019,334
3/10/2019,313
3/11/2019,373
3/12/2019,366
3/13/2019,347
3/14/2019,322
3/15/2019,467
3/16/2019,337
3/17/2019,327
3/18/2019,362
3/19/2019,366
3/20/2019,414
3/21/2019,353
3/22/2019,396
3/23/2019,351
3/24/2019,309
3/25/2019,371
3/26/2019,395
3/27/2019,378
3/28/2019,399
3/29/2019,436
3/30/2019,370
3/31/2019,271
4/1/2019,418
4/2/2019,378
4/3/2019,416
4/4/2019,394
4/5/2019,370
4/6/2019,349
4/7/2019,331
4/8/2019,378
4/9/2019,368
4/10/2019,407
4/11/2019,405
4/12/2019,396
4/13/2019,390
4/14/2019,323
4/15/2019,425
4/16/2019,386
4/17/2019,434
4/18/2019,406
4/19/2019,409
4/20/2019,379
4/21/2019,293
4/22/2019,391
4/23/2019,413
4/24/2019,403
4/25/2019,407
4/26/2019,374
4/27/2019,386
4/28/2019,329
4/29/2019,375
4/30/2019,413
5/1/2019,464
5/2/2019,404
5/3/2019,409
5/4/2019,328
5/5/2019,324
5/6/2019,419
5/7/2019,396
5/8/2019,427
5/9/2019,375
5/10/2019,448
5/11/2019,376
5/12/2019,310
5/13/2019,352
5/14/2019,411
5/15/2019,400
5/16/2019,417
5/17/2019,450
5/18/2019,379
5/19/2019,332
5/20/2019,428
5/21/2019,437
5/22/2019,419
5/23/2019,447
5/24/2019,474
5/25/2019,440
5/26/2019,365
5/27/2019,369
5/28/2019,446
5/29/2019,394
5/30/2019,456
5/31/2019,438
6/1/2019,437
6/2/2019,375
6/3/2019,447
6/4/2019,412
6/5/2019,437
6/6/2019,439
6/7/2019,450
6/8/2019,429
6/9/2019,355
6/10/2019,431
6/11/2019,435
6/12/2019,493
6/13/2019,429
6/14/2019,481
6/15/2019,435
6/16/2019,342
6/17/2019,429
6/18/2019,473
6/19/2019,482
6/20/2019,427
6/21/2019,503
6/22/2019,412
6/23/2019,380
6/24/2019,459
6/25/2019,449
6/26/2019,502
6/27/2019,444
6/28/2019,460
6/29/2019,442
6/30/2019,400
7/1/2019,524
7/2/2019,449
7/3/2019,474
7/4/2019,395
7/5/2019,444
7/6/2019,395
7/7/2019,434
7/8/2019,458
7/9/2019,458
7/10/2019,483
7/11/2019,464
7/12/2019,510
7/13/2019,440
7/14/2019,464
7/15/2019,499
7/16/2019,482
7/17/2019,526
7/18/2019,454
7/19/2019,489
7/20/2019,457
7/21/2019,441
7/22/2019,417
7/23/2019,506
7/24/2019,511
7/25/2019,487
7/26/2019,504
7/27/2019,437
7/28/2019,441
7/29/2019,489
7/30/2019,486
7/31/2019,523
8/1/2019,548
8/2/2019,490
8/3/2019,431
8/4/2019,382
8/5/2019,486
8/6/2019,432
8/7/2019,438
8/8/2019,483
8/9/2019,475
8/10/2019,415
8/11/2019,402
8/12/2019,484
8/13/2019,464
8/14/2019,431
8/15/2019,472
8/16/2019,480
8/17/2019,422
8/18/2019,408
8/19/2019,445
8/20/2019,502
8/21/2019,491
8/22/2019,490
8/23/2019,500
8/24/2019,421
8/25/2019,383
8/26/2019,471
8/27/2019,461
8/28/2019,456
8/29/2019,484
8/30/2019,519
8/31/2019,445
9/1/2019,470
9/2/2019,384
9/3/2019,466
9/4/2019,454
9/5/2019,477
9/6/2019,465
9/7/2019,393
9/8/2019,407
9/9/2019,432
9/10/2019,466
9/11/2019,497
9/12/2019,492
9/13/2019,491
9/14/2019,430
9/15/2019,442
9/16/2019,488
9/17/2019,465
9/18/2019,491
9/19/2019,528
9/20/2019,507
9/21/2019,498
9/22/2019,433
9/23/2019,484
9/24/2019,483
9/25/2019,481
9/26/2019,477
9/27/2019,543
9/28/2019,438
9/29/2019,416
9/30/2019,467
10/1/2019,491
10/2/2019,444
10/3/2019,417
10/4/2019,506
10/5/2019,426
10/6/2019,378
10/7/2019,449
10/8/2019,460
10/9/2019,429
10/10/2019,451
10/11/2019,513
10/12/2019,439
10/13/2019,444
10/14/2019,426
10/15/2019,482
10/16/2019,444
10/17/2019,472
10/18/2019,469
10/19/2019,438
10/20/2019,350
10/21/2019,455
10/22/2019,440
10/23/2019,484
10/24/2019,458
10/25/2019,492
10/26/2019,438
10/27/2019,354
10/28/2019,426
10/29/2019,453
10/30/2019,480
10/31/2019,483
11/1/2019,448
11/2/2019,431
11/3/2019,339
11/4/2019,481
11/5/2019,467
11/6/2019,429
11/7/2019,448
11/8/2019,412
11/9/2019,390
11/10/2019,353
11/11/2019,462
11/12/2019,420
11/13/2019,406
11/14/2019,463
11/15/2019,480
11/16/2019,388
11/17/2019,370
11/18/2019,427
11/19/2019,454
11/20/2019,512
11/21/2019,446
11/22/2019,503
11/23/2019,396
11/24/2019,326
11/25/2019,472
11/26/2019,450
11/27/2019,476
11/28/2019,279
11/29/2019,407
11/30/2019,420
12/1/2019,376
12/2/2019,423
12/3/2019,494
12/4/2019,507
12/5/2019,435
12/6/2019,495
12/7/2019,440
12/8/2019,341
12/9/2019,476
12/10/2019,502
12/11/2019,477
12/12/2019,448
12/13/2019,557
12/14/2019,442
12/15/2019,390
12/16/2019,461
12/17/2019,465
12/18/2019,454
12/19/2019,450
12/20/2019,523
12/21/2019,432
12/22/2019,390
12/23/2019,515
12/24/2019,475
12/25/2019,228
12/26/2019,418
12/27/2019,445
12/28/2019,419
12/29/2019,363
12/30/2019,402
12/31/2019,405
1/1/2020,350
1/2/2020,437
1/3/2020,440
1/4/2020,393
1/5/2020,384
1/6/2020,402
1/7/2020,411
1/8/2020,424
1/9/2020,434
1/10/2020,479
1/11/2020,421
1/12/2020,413
1/13/2020,508
1/14/2020,506
1/15/2020,511
1/16/2020,476
1/17/2020,471
1/18/2020,386
1/19/2020,403
1/20/2020,430
1/21/2020,406
1/22/2020,444
1/23/2020,465
1/24/2020,508
1/25/2020,437
1/26/2020,413
1/27/2020,469
1/28/2020,450
1/29/2020,411
1/30/2020,409
1/31/2020,405
2/1/2020,392
2/2/2020,360
2/3/2020,473
2/4/2020,478
2/5/2020,440
2/6/2020,427
2/7/2020,488
2/8/2020,370
2/9/2020,358
2/10/2020,445
2/11/2020,423
2/12/2020,431
2/13/2020,443
2/14/2020,467
2/15/2020,403
2/16/2020,413
2/17/2020,441
2/18/2020,507
2/19/2020,435
2/20/2020,418
2/21/2020,417
2/22/2020,387
2/23/2020,363
2/24/2020,435
2/25/2020,417
2/26/2020,425
2/27/2020,400
2/28/2020,445
2/29/2020,351
3/1/2020,386
3/2/2020,457
3/3/2020,468
3/4/2020,413
3/5/2020,430
3/6/2020,404
3/7/2020,370
3/8/2020,350
3/9/2020,431
3/10/2020,450
3/11/2020,450
3/12/2020,398
3/13/2020,444
3/14/2020,363
3/15/2020,378
3/16/2020,374
3/17/2020,339
3/18/2020,350
3/19/2020,318
3/20/2020,369
3/21/2020,301
3/22/2020,232
3/23/2020,275
3/24/2020,279
3/25/2020,284
3/26/2020,272
3/27/2020,305
3/28/2020,264
3/29/2020,221
3/30/2020,299
3/31/2020,262
4/1/2020,314
4/2/2020,264
4/3/2020,261
4/4/2020,251
4/5/2020,235
4/6/2020,276
4/7/2020,266
4/8/2020,307
4/9/2020,287
4/10/2020,286
4/11/2020,253
4/12/2020,263
4/13/2020,301
4/14/2020,282
4/15/2020,305
4/16/2020,263
4/17/2020,297
4/18/2020,268
4/19/2020,280
4/20/2020,349
4/21/2020,333
4/22/2020,319
4/23/2020,323
4/24/2020,297
4/25/2020,300
4/26/2020,251
4/27/2020,318
4/28/2020,329
4/29/2020,307
4/30/2020,328
5/1/2020,366
5/2/2020,291
5/3/2020,286
5/4/2020,347
5/5/2020,351
5/6/2020,308
5/7/2020,361
5/8/2020,356
5/9/2020,351
5/10/2020,284
5/11/2020,325
5/12/2020,340
5/13/2020,315
5/14/2020,336
5/15/2020,343
5/16/2020,311
5/17/2020,270
5/18/2020,381
5/19/2020,356
5/20/2020,366
5/21/2020,356
5/22/2020,418
5/23/2020,310
5/24/2020,276
5/25/2020,329
5/26/2020,377
5/27/2020,387
5/28/2020,355
5/29/2020,341
5/30/2020,323
5/31/2020,357
6/1/2020,832
6/2/2020,597
6/3/2020,321
6/4/2020,299
6/5/2020,325
6/6/2020,280
6/7/2020,271
6/8/2020,322
6/9/2020,320
6/10/2020,378
6/11/2020,336
6/12/2020,365
6/13/2020,353
6/14/2020,279
6/15/2020,414
6/16/2020,328
6/17/2020,371
6/18/2020,353
6/19/2020,366
6/20/2020,345
6/21/2020,291
6/22/2020,379
6/23/2020,359
6/24/2020,390
6/25/2020,362
6/26/2020,430
6/27/2020,325
6/28/2020,334
6/29/2020,363
6/30/2020,414
7/1/2020,430
7/2/2020,459
7/3/2020,395
7/4/2020,318
7/5/2020,335
7/6/2020,442
7/7/2020,370
7/8/2020,461
7/9/2020,417
7/10/2020,426
7/11/2020,375
7/12/2020,403
7/13/2020,431
7/14/2020,457
7/15/2020,435
7/16/2020,425
7/17/2020,463
7/18/2020,402
7/19/2020,362
7/20/2020,428
7/21/2020,428
7/22/2020,472
7/23/2020,451
7/24/2020,407
7/25/2020,382
7/26/2020,381
7/27/2020,476
7/28/2020,417
7/29/2020,433
7/30/2020,406
7/31/2020,365
8/1/2020,440
8/2/2020,396
8/3/2020,455
8/4/2020,402
8/5/2020,419
8/6/2020,405
8/7/2020,455
8/8/2020,385
8/9/2020,397
8/10/2020,441
8/11/2020,429
8/12/2020,475
8/13/2020,472
8/14/2020,509
8/15/2020,403
8/16/2020,377
8/17/2020,483
8/18/2020,458
8/19/2020,437
8/20/2020,507
8/21/2020,470
8/22/2020,411
8/23/2020,388
8/24/2020,464
8/25/2020,493
8/26/2020,446
8/27/2020,424
8/28/2020,471
8/29/2020,399
8/30/2020,385
8/31/2020,410
9/1/2020,454
9/2/2020,481
9/3/2020,436
9/4/2020,453
9/5/2020,415
9/6/2020,397
9/7/2020,429
9/8/2020,504
9/9/2020,456
9/10/2020,485
9/11/2020,482
9/12/2020,399
9/13/2020,388
9/14/2020,462
9/15/2020,486
9/16/2020,432
9/17/2020,502
9/18/2020,486
9/19/2020,368
9/20/2020,376
9/21/2020,444
9/22/2020,400
9/23/2020,386
9/24/2020,446
9/25/2020,437
9/26/2020,390
9/27/2020,368
9/28/2020,440
9/29/2020,434
9/30/2020,440
10/1/2020,460
10/2/2020,460
10/3/2020,400
10/4/2020,321
10/5/2020,466
10/6/2020,456
10/7/2020,451
10/8/2020,398
10/9/2020,469
10/10/2020,420
10/11/2020,356
10/12/2020,395
10/13/2020,438
10/14/2020,426
10/15/2020,461
10/16/2020,413
10/17/2020,415
10/18/2020,400
10/19/2020,457
10/20/2020,506
10/21/2020,479
10/22/2020,472
10/23/2020,507
10/24/2020,426
10/25/2020,340
10/26/2020,425
10/27/2020,471
10/28/2020,490
10/29/2020,343
10/30/2020,413
10/31/2020,357
11/1/2020,383
11/2/2020,436
11/3/2020,383
11/4/2020,426
11/5/2020,459
11/6/2020,485
11/7/2020,424
11/8/2020,390
11/9/2020,424
11/10/2020,452
11/11/2020,445
11/12/2020,440
11/13/2020,448
11/14/2020,408
11/15/2020,363
11/16/2020,465
11/17/2020,405
11/18/2020,390
11/19/2020,413
11/20/2020,438
11/21/2020,398
11/22/2020,355
11/23/2020,434
11/24/2020,379
11/25/2020,456
11/26/2020,275
11/27/2020,468
11/28/2020,417
11/29/2020,359
11/30/2020,471
12/1/2020,440
12/2/2020,404
12/3/2020,432
12/4/2020,450
12/5/2020,385
12/6/2020,352
12/7/2020,397
12/8/2020,384
12/9/2020,398
12/10/2020,443
12/11/2020,435
12/12/2020,366
12/13/2020,361
12/14/2020,385
12/15/2020,383
12/16/2020,359
12/17/2020,260
12/18/2020,371
12/19/2020,350
12/20/2020,324
12/21/2020,351
12/22/2020,385
12/23/2020,349
12/24/2020,332
12/25/2020,203
12/26/2020,298
12/27/2020,260
12/28/2020,316
12/29/2020,303
12/30/2020,254
12/31/2020,172
